trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,duration_min,max_sl_level,exit_reason,entry_score
90,SHORT,2017-09-04 15:25,2017-09-04 16:25,4068.85,4025.00,1.0777,21.44,60.0,L2,"EMA new up line (3 bars, P&L=+1.08%)",13
91,LONG,2017-09-04 16:55,2017-09-04 19:55,4014.83,4203.67,4.7036,93.58,180.0,L7,"SL L7 hit (close $4,160.65)",5
92,SHORT,2017-09-05 05:10,2017-09-05 06:30,3986.90,3993.33,-0.1613,-3.21,80.0,L1,"SL L1 hit (close $4,036.08)",8
93,SHORT,2017-09-05 08:20,2017-09-05 09:40,4131.91,4100.00,0.7723,15.38,80.0,L1,"EMA new up line (2 bars, P&L=+0.77%)",7
94,LONG,2017-09-05 09:50,2017-09-05 12:40,4105.20,4257.84,3.7182,74.05,170.0,L6,"SL L6 hit (close $4,240.11)",5
95,LONG,2017-09-05 13:20,2017-09-05 14:50,4250.00,4237.85,-0.2859,-5.70,90.0,L1,"SL L1 hit (close $4,237.84)",9
96,SHORT,2017-09-05 15:15,2017-09-05 16:20,4224.79,4178.00,1.1075,22.07,65.0,L2,"EMA new up line (2 bars, P&L=+1.11%)",14
97,LONG,2017-09-05 16:30,2017-09-05 18:35,4179.00,4335.27,3.7394,74.54,125.0,L6,"SL L6 hit (close $4,319.01)",8
98,SHORT,2017-09-06 04:40,2017-09-06 06:10,4417.26,4364.78,1.1881,23.70,90.0,L2,"EMA new up line (6 bars, P&L=+1.19%)",13
99,SHORT,2017-09-06 06:20,2017-09-06 08:35,4350.78,4505.43,-3.5545,-70.92,135.0,L1,Hard stop -3.6%,15
100,LONG,2017-09-06 08:45,2017-09-06 12:40,4550.64,4510.31,-0.8862,-17.67,235.0,L1,"SL L1 hit (close $4,530.60)",18
101,SHORT,2017-09-06 13:00,2017-09-06 14:00,4527.00,4502.77,0.5352,10.67,60.0,L1,"EMA new up line (3 bars, P&L=+0.54%)",8
102,LONG,2017-09-06 14:15,2017-09-06 23:50,4510.60,4619.77,2.4203,48.26,160.0,L5,"SL L5 hit (close $4,619.77)",9
103,SHORT,2017-09-07 05:50,2017-09-07 07:40,4526.98,4483.96,0.9503,18.96,110.0,L1,"EMA new up line (2 bars, P&L=+0.95%)",9
104,SHORT,2017-09-07 08:05,2017-09-07 11:00,4466.85,4626.53,-3.5748,-71.32,175.0,L1,Hard stop -3.6%,11
105,LONG,2017-09-07 11:10,2017-09-07 12:30,4613.67,4623.98,0.2235,4.46,80.0,L1,"EMA new down line (3 bars, P&L=+0.22%)",13
106,LONG,2017-09-07 12:40,2017-09-07 14:25,4634.46,4689.99,1.1982,23.89,105.0,L4,"SL L4 hit (close $4,683.01)",10
107,SHORT,2017-09-07 14:35,2017-09-07 21:55,4642.99,4641.13,0.0401,0.80,440.0,L2,"SL L2 hit (close $4,610.00)",12
108,LONG,2017-09-08 04:05,2017-09-08 08:05,4630.30,4655.00,0.5334,10.64,240.0,L1,"EMA new down line (2 bars, P&L=+0.53%)",6
109,LONG,2017-09-08 08:35,2017-09-08 13:30,4683.77,4422.24,-5.5837,-111.37,295.0,L1,Hard stop -5.6%,12
110,SHORT,2017-09-08 13:40,2017-09-08 14:50,4422.00,4287.23,3.0477,60.72,70.0,L5,"SL L5 hit (close $4,312.18)",15
111,SHORT,2017-09-08 15:00,2017-09-08 18:00,4302.94,4235.39,1.5699,31.29,180.0,L3,"SL L3 hit (close $4,238.00)",6
112,LONG,2017-09-08 18:10,2017-09-08 21:10,4273.84,4119.82,-3.6038,-71.86,180.0,L1,Hard stop -3.6%,8
113,SHORT,2017-09-09 04:05,2017-09-09 05:55,4224.52,4385.26,-3.8049,-75.82,110.0,L1,Hard stop -3.8%,10
114,SHORT,2017-09-09 06:35,2017-09-09 08:10,4330.00,4321.52,0.1958,3.90,95.0,L1,"EMA new up line (2 bars, P&L=+0.20%)",10
115,LONG,2017-09-09 09:50,2017-09-09 10:50,4311.71,4330.00,0.4242,8.45,60.0,L1,"EMA new down line (3 bars, P&L=+0.42%)",7
116,LONG,2017-09-09 11:25,2017-09-09 12:35,4324.64,4326.77,0.0493,0.98,70.0,L1,"SL L1 hit (close $4,326.74)",7
117,SHORT,2017-09-09 12:45,2017-09-09 14:15,4339.68,4287.00,1.2139,24.17,90.0,L1,"EMA new up line (2 bars, P&L=+1.21%)",4
118,LONG,2017-09-09 14:50,2017-09-09 23:30,4286.50,4298.29,0.2750,5.48,520.0,L1,"EMA new down line (2 bars, P&L=+0.28%)",8
119,SHORT,2017-09-10 04:20,2017-09-10 06:00,4140.99,4054.97,2.0773,41.38,100.0,L4,"SL L4 hit (close $4,054.97)",7
120,SHORT,2017-09-10 06:35,2017-09-10 08:20,3901.00,4042.00,-3.6145,-72.03,105.0,L1,Hard stop -3.6%,15
121,LONG,2017-09-10 08:50,2017-09-10 12:45,4066.09,4050.14,-0.3923,-7.81,235.0,L1,"SL L1 hit (close $4,050.14)",14
122,LONG,2017-09-10 13:15,2017-09-10 14:40,4060.00,4115.00,1.3547,26.97,85.0,L2,"SL L2 hit (close $4,072.49)",5
123,SHORT,2017-09-10 15:35,2017-09-10 17:00,4114.07,4133.33,-0.4681,-9.32,85.0,L1,"SL L1 hit (close $4,129.88)",5
124,LONG,2017-09-10 17:10,2017-09-10 18:20,4200.00,4228.00,0.6667,13.28,70.0,L2,"SL L2 hit (close $4,239.62)",16
125,SHORT,2017-09-10 18:40,2017-09-10 23:50,4208.09,4148.34,1.4199,28.28,310.0,L4,"SL L4 hit (close $4,176.97)",10
126,SHORT,2017-09-11 04:05,2017-09-11 05:25,4312.90,4167.00,3.3829,67.40,80.0,L5,"EMA new up line (2 bars, P&L=+3.38%)",5
127,LONG,2017-09-11 06:00,2017-09-11 07:05,4169.61,4198.14,0.6842,13.64,65.0,L1,"EMA new down line (3 bars, P&L=+0.68%)",8
128,LONG,2017-09-11 07:15,2017-09-11 09:45,4185.06,4178.64,-0.1534,-3.06,150.0,L1,"SL L1 hit (close $4,159.44)",6
129,SHORT,2017-09-11 10:35,2017-09-11 19:25,4178.24,4158.84,0.4643,9.26,530.0,L1,"EMA new up line (2 bars, P&L=+0.46%)",6
130,SHORT,2017-09-12 04:20,2017-09-12 14:05,4290.23,4282.70,0.1755,3.50,585.0,L1,"SL L1 hit (close $4,282.69)",6
131,LONG,2017-09-12 14:40,2017-09-12 18:05,4279.00,4121.00,-3.6925,-73.64,205.0,L1,Hard stop -3.7%,7
132,SHORT,2017-09-12 18:15,2017-09-12 19:40,4135.68,4102.05,0.8132,16.20,85.0,L1,"EMA new up line (2 bars, P&L=+0.81%)",15
133,LONG,2017-09-13 04:20,2017-09-13 05:40,3841.02,3900.00,1.5355,30.60,80.0,L4,"SL L4 hit (close $3,930.00)",4
134,LONG,2017-09-13 05:55,2017-09-13 07:30,3939.90,3950.00,0.2564,5.11,95.0,L1,"SL L1 hit (close $3,925.04)",7
135,SHORT,2017-09-13 07:40,2017-09-13 08:40,3930.00,3909.04,0.5333,10.63,60.0,L1,"EMA new up line (3 bars, P&L=+0.53%)",8
136,LONG,2017-09-13 09:10,2017-09-13 10:30,3938.00,3949.99,0.3045,6.07,80.0,L1,"EMA new down line (6 bars, P&L=+0.30%)",9
137,SHORT,2017-09-13 11:00,2017-09-13 15:00,3821.00,3791.14,0.7815,15.58,240.0,L1,"EMA new up line (2 bars, P&L=+0.78%)",17
138,LONG,2017-09-13 15:10,2017-09-13 18:05,3832.00,3870.03,0.9924,19.79,175.0,L5,"SL L5 hit (close $3,908.16)",10
139,SHORT,2017-09-13 18:15,2017-09-13 20:00,3880.00,3879.81,0.0049,0.10,105.0,L2,"SL L2 hit (close $3,879.81)",10
140,LONG,2017-09-14 04:15,2017-09-14 05:40,3859.00,3846.61,-0.3211,-6.40,85.0,L1,"SL L1 hit (close $3,846.54)",7
141,SHORT,2017-09-14 05:55,2017-09-14 07:15,3856.00,3842.62,0.3470,6.92,80.0,L1,"SL L1 hit (close $3,842.58)",8
142,LONG,2017-09-14 07:25,2017-09-14 10:40,3856.50,3710.00,-3.7988,-75.78,195.0,L1,Hard stop -3.8%,12
143,SHORT,2017-09-14 11:05,2017-09-14 12:15,3667.00,3631.00,0.9817,19.57,70.0,L4,"EMA new up line (2 bars, P&L=+0.98%)",18
144,LONG,2017-09-14 12:25,2017-09-14 12:40,3630.00,3500.01,-3.5810,-71.40,15.0,L1,Emergency stop -3.6%,9
145,SHORT,2017-09-14 12:50,2017-09-14 14:05,3512.31,3500.00,0.3505,6.98,75.0,L1,"EMA new up line (6 bars, P&L=+0.35%)",12
146,SHORT,2017-09-14 14:15,2017-09-14 14:35,3500.00,3610.00,-3.1429,-62.62,20.0,L1,Emergency stop -3.1%,6
147,LONG,2017-09-14 14:45,2017-09-14 16:50,3580.00,3454.66,-3.5011,-69.71,125.0,L1,Hard stop -3.5%,15
148,SHORT,2017-09-14 18:05,2017-09-14 18:25,3280.03,3399.98,-3.6570,-72.77,20.0,L1,Emergency stop -3.7%,15
149,SHORT,2017-09-14 18:35,2017-09-14 18:50,3340.00,3442.24,-3.0611,-60.86,15.0,L1,Emergency stop -3.1%,4
150,SHORT,2017-09-15 04:00,2017-09-15 05:45,3369.94,3266.54,3.0683,60.97,105.0,L6,"SL L6 hit (close $3,270.00)",6
151,LONG,2017-09-15 05:55,2017-09-15 06:30,3300.00,3170.01,-3.9391,-78.32,35.0,L1,Emergency stop -3.9%,10
152,LONG,2017-09-15 08:00,2017-09-15 08:05,3146.99,3049.00,-3.1138,-61.86,5.0,L1,Emergency stop -3.1%,6
153,LONG,2017-09-15 08:45,2017-09-15 09:30,3080.01,2935.03,-4.7071,-93.46,45.0,L1,Emergency stop -4.7%,9
154,SHORT,2017-09-15 09:40,2017-09-15 10:40,2955.01,2921.00,1.1509,22.83,60.0,L2,"EMA new up line (3 bars, P&L=+1.15%)",15
155,SHORT,2017-09-15 10:50,2017-09-15 11:55,2937.98,2919.00,0.6460,12.82,65.0,L1,"EMA new up line (2 bars, P&L=+0.65%)",8
156,SHORT,2017-09-15 13:20,2017-09-15 13:45,3238.00,3380.00,-4.3854,-87.02,25.0,L1,Emergency stop -4.4%,9
157,SHORT,2017-09-15 14:45,2017-09-15 15:45,3777.00,3762.00,0.3971,7.87,60.0,L1,"EMA new up line (3 bars, P&L=+0.40%)",4
158,LONG,2017-09-15 15:55,2017-09-15 16:20,3830.00,3700.00,-3.3943,-67.30,25.0,L1,Emergency stop -3.4%,10
159,SHORT,2017-09-15 16:30,2017-09-15 18:00,3670.00,3540.00,3.5422,70.19,90.0,L6,"SL L6 hit (close $3,548.00)",13
160,LONG,2017-09-15 18:10,2017-09-15 20:05,3610.00,3699.27,2.4729,49.03,115.0,L5,"SL L5 hit (close $3,680.00)",10
161,SHORT,2017-09-16 04:05,2017-09-16 05:15,3780.00,3921.99,-3.7563,-74.52,70.0,L1,Hard stop -3.8%,8
162,LONG,2017-09-16 05:25,2017-09-16 10:05,3860.00,3650.00,-5.4404,-107.85,280.0,L1,Hard stop -5.4%,16
163,LONG,2017-09-16 11:05,2017-09-16 12:25,3600.00,3590.00,-0.2778,-5.50,80.0,L1,"SL L1 hit (close $3,600.00)",7
164,SHORT,2017-09-16 12:35,2017-09-16 14:15,3620.00,3750.00,-3.5912,-71.11,100.0,L1,Hard stop -3.6%,5
165,LONG,2017-09-16 14:25,2017-09-16 14:55,3760.22,3630.00,-3.4631,-68.52,30.0,L1,Emergency stop -3.5%,16
166,SHORT,2017-09-16 15:25,2017-09-16 16:40,3580.00,3619.98,-1.1168,-22.08,75.0,L1,"SL L1 hit (close $3,610.00)",15
167,SHORT,2017-09-16 16:55,2017-09-16 17:55,3650.00,3617.01,0.9038,17.87,60.0,L1,"EMA new up line (5 bars, P&L=+0.90%)",4
168,LONG,2017-09-16 18:30,2017-09-17 04:15,3700.00,3568.37,-3.5576,-70.34,585.0,L1,Hard stop -3.6%,15
169,SHORT,2017-09-17 04:50,2017-09-17 06:10,3580.00,3560.00,0.5587,11.04,80.0,L1,"SL L1 hit (close $3,580.00)",10
170,SHORT,2017-09-17 06:40,2017-09-17 08:45,3563.01,3540.00,0.6458,12.76,125.0,L3,"SL L3 hit (close $3,552.00)",4
171,LONG,2017-09-17 09:45,2017-09-17 10:55,3549.96,3577.44,0.7741,15.30,70.0,L1,"EMA new down line (3 bars, P&L=+0.77%)",6
172,LONG,2017-09-17 11:05,2017-09-17 13:00,3550.19,3573.35,0.6524,12.89,115.0,L1,"SL L1 hit (close $3,538.31)",4
173,LONG,2017-09-17 14:05,2017-09-17 15:15,3620.01,3639.99,0.5519,10.91,70.0,L1,"SL L1 hit (close $3,620.00)",14
174,LONG,2017-09-17 15:50,2017-09-17 17:10,3639.96,3690.01,1.3750,27.18,80.0,L3,"SL L3 hit (close $3,685.01)",4
175,LONG,2017-09-17 17:30,2017-09-18 01:40,3729.50,3739.04,0.2558,5.06,490.0,L1,"SL L1 hit (close $3,730.25)",9
176,SHORT,2017-09-18 04:00,2017-09-18 06:40,3768.02,3899.96,-3.5016,-69.25,160.0,L1,Hard stop -3.5%,14
177,LONG,2017-09-18 06:50,2017-09-18 08:00,3933.00,3950.00,0.4322,8.54,70.0,L2,"SL L2 hit (close $3,950.32)",17
178,SHORT,2017-09-18 08:10,2017-09-18 10:45,3932.00,3891.06,1.0412,20.58,155.0,L4,"SL L4 hit (close $3,894.99)",9
179,LONG,2017-09-18 10:55,2017-09-18 12:05,3931.23,3969.99,0.9860,19.49,70.0,L1,"EMA new down line (2 bars, P&L=+0.99%)",12
180,LONG,2017-09-18 12:30,2017-09-18 13:50,4019.99,4081.41,1.5279,30.21,80.0,L3,"EMA new down line (2 bars, P&L=+1.53%)",19
181,LONG,2017-09-18 14:00,2017-09-18 17:20,4087.89,3932.00,-3.8135,-75.43,200.0,L1,Hard stop -3.8%,5
182,SHORT,2017-09-18 17:45,2017-09-19 02:45,3942.02,3940.00,0.0512,1.01,540.0,L2,"SL L2 hit (close $3,950.00)",12
183,LONG,2017-09-19 04:00,2017-09-19 05:50,3979.99,3830.91,-3.7457,-74.03,110.0,L1,Hard stop -3.7%,11
