trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,duration_min,max_sl_level,exit_reason,entry_score
1310,LONG,2018-05-11 13:15,2018-05-11 15:20,8583.16,8600.34,0.2002,3.90,125.0,L1,"SL L1 hit (close $8,594.50)",7
1311,SHORT,2018-05-11 17:45,2018-05-11 22:10,8582.97,8422.00,1.8755,36.52,265.0,L4,"SL L4 hit (close $8,417.99)",12
1312,SHORT,2018-05-12 04:00,2018-05-12 06:30,8419.82,8185.68,2.7808,54.17,150.0,L5,"SL L5 hit (close $8,220.38)",7
1313,LONG,2018-05-12 07:40,2018-05-12 11:10,8282.97,8541.75,3.1242,60.89,210.0,L5,"SL L5 hit (close $8,517.05)",7
1314,LONG,2018-05-12 12:25,2018-05-12 13:25,8575.02,8595.20,0.2353,4.59,60.0,L1,"EMA new down line (4 bars, P&L=+0.24%)",6
1315,SHORT,2018-05-12 14:25,2018-05-12 16:05,8497.60,8380.00,1.3839,26.99,100.0,L4,"SL L4 hit (close $8,377.40)",11
1316,LONG,2018-05-12 17:05,2018-05-12 18:20,8330.00,8315.00,-0.1801,-3.51,75.0,L1,"SL L1 hit (close $8,330.89)",8
1317,LONG,2018-05-13 04:00,2018-05-13 07:15,8429.01,8456.01,0.3203,6.25,195.0,L1,"EMA new down line (2 bars, P&L=+0.32%)",9
1318,LONG,2018-05-13 08:15,2018-05-13 10:10,8456.26,8558.00,1.2031,23.47,115.0,L3,"SL L3 hit (close $8,553.05)",6
1319,LONG,2018-05-13 11:10,2018-05-13 12:45,8546.00,8550.03,0.0472,0.92,95.0,L1,"SL L1 hit (close $8,546.00)",7
1320,SHORT,2018-05-13 13:45,2018-05-13 20:40,8539.00,8731.20,-2.2508,-43.92,415.0,L1,Hard stop -2.3%,7
1321,SHORT,2018-05-14 04:45,2018-05-14 07:50,8349.00,8346.04,0.0355,0.69,185.0,L1,"SL L1 hit (close $8,360.66)",9
1322,LONG,2018-05-14 08:55,2018-05-14 15:20,8433.35,8716.05,3.3522,65.39,385.0,L5,"SL L5 hit (close $8,718.16)",12
1323,SHORT,2018-05-14 16:20,2018-05-14 17:50,8775.00,8729.87,0.5143,10.04,90.0,L1,"SL L1 hit (close $8,753.88)",4
1324,LONG,2018-05-15 04:00,2018-05-15 06:50,8707.32,8728.22,0.2400,4.69,170.0,L1,"EMA new down line (2 bars, P&L=+0.24%)",14
1325,LONG,2018-05-15 08:00,2018-05-15 10:00,8695.00,8689.54,-0.0628,-1.23,120.0,L1,"SL L1 hit (close $8,703.00)",4
1326,LONG,2018-05-15 11:05,2018-05-15 14:30,8787.00,8532.04,-2.9016,-56.64,205.0,L1,Hard stop -2.9%,14
1327,LONG,2018-05-15 15:30,2018-05-15 16:55,8512.00,8537.00,0.2937,5.73,85.0,L1,"SL L1 hit (close $8,524.41)",5
1328,LONG,2018-05-15 17:55,2018-05-16 01:20,8547.90,8294.73,-2.9618,-57.79,445.0,L1,Hard stop -3.0%,8
1329,SHORT,2018-05-16 04:00,2018-05-16 10:15,8160.00,8377.61,-2.6668,-52.00,375.0,L1,Hard stop -2.7%,6
1330,LONG,2018-05-16 11:45,2018-05-16 13:15,8370.01,8213.64,-1.8682,-36.41,90.0,L1,Hard stop -1.9%,6
1331,SHORT,2018-05-16 14:15,2018-05-16 15:25,8179.97,8350.59,-2.0858,-40.64,70.0,L1,Hard stop -2.1%,12
1332,LONG,2018-05-16 16:25,2018-05-16 18:45,8279.01,8292.85,0.1672,3.26,140.0,L1,"EMA new down line (2 bars, P&L=+0.17%)",7
1333,SHORT,2018-05-17 04:00,2018-05-17 05:20,8345.50,8340.36,0.0616,1.20,80.0,L1,"SL L1 hit (close $8,354.09)",13
1334,SHORT,2018-05-17 07:00,2018-05-17 09:05,8314.00,8295.00,0.2285,4.45,125.0,L1,"EMA new up line (2 bars, P&L=+0.23%)",12
1335,SHORT,2018-05-17 10:05,2018-05-17 13:25,8270.00,8288.01,-0.2178,-4.24,200.0,L1,"SL L1 hit (close $8,286.00)",8
1336,LONG,2018-05-17 14:25,2018-05-17 15:55,8311.16,8302.00,-0.1102,-2.15,90.0,L1,"SL L1 hit (close $8,302.02)",9
1337,SHORT,2018-05-17 17:55,2018-05-17 19:55,8243.51,8172.00,0.8675,16.89,120.0,L1,"EMA new up line (2 bars, P&L=+0.87%)",9
1338,LONG,2018-05-18 04:25,2018-05-18 08:40,8047.00,8105.01,0.7209,14.04,255.0,L1,"EMA new down line (2 bars, P&L=+0.72%)",12
1339,LONG,2018-05-18 10:55,2018-05-18 19:30,8137.13,8229.00,1.1290,21.99,515.0,L3,"SL L3 hit (close $8,186.63)",11
1340,SHORT,2018-05-19 05:20,2018-05-19 08:20,8221.92,8175.68,0.5624,10.96,180.0,L1,"EMA new up line (2 bars, P&L=+0.56%)",6
1341,LONG,2018-05-19 09:20,2018-05-19 13:25,8190.58,8310.61,1.4655,28.56,245.0,L4,"SL L4 hit (close $8,327.12)",6
1342,SHORT,2018-05-19 15:20,2018-05-19 17:20,8295.01,8295.97,-0.0116,-0.23,120.0,L1,"SL L1 hit (close $8,298.00)",7
1343,LONG,2018-05-19 18:20,2018-05-20 06:40,8303.00,8260.10,-0.5167,-10.07,740.0,L1,"Time exit (740min, P&L=-0.52%)",12
1344,LONG,2018-05-20 08:25,2018-05-20 10:40,8292.52,8350.00,0.6932,13.51,135.0,L1,"SL L1 hit (close $8,340.54)",12
1345,SHORT,2018-05-20 12:20,2018-05-20 16:05,8318.95,8506.98,-2.2603,-44.06,225.0,L1,Hard stop -2.3%,12
1346,LONG,2018-05-20 17:40,2018-05-20 18:40,8506.82,8523.00,0.1902,3.71,60.0,L1,"EMA new down line (3 bars, P&L=+0.19%)",7
1347,SHORT,2018-05-21 04:05,2018-05-21 06:50,8505.00,8549.05,-0.5179,-10.09,165.0,L1,"SL L1 hit (close $8,517.00)",5
1348,LONG,2018-05-21 08:40,2018-05-21 14:40,8524.11,8366.96,-1.8436,-35.92,360.0,L1,Hard stop -1.8%,4
1349,SHORT,2018-05-21 15:45,2018-05-21 17:30,8378.00,8396.00,-0.2148,-4.18,105.0,L1,"SL L1 hit (close $8,391.79)",9
1350,SHORT,2018-05-22 04:25,2018-05-22 10:15,8275.93,8250.00,0.3133,6.10,350.0,L1,"EMA new up line (2 bars, P&L=+0.31%)",14
1351,SHORT,2018-05-22 11:25,2018-05-22 13:05,8221.71,8194.00,0.3370,6.56,100.0,L1,"SL L1 hit (close $8,194.00)",14
1352,LONG,2018-05-22 14:15,2018-05-22 16:40,8226.27,8238.95,0.1541,3.00,145.0,L1,"SL L1 hit (close $8,235.00)",8
1353,SHORT,2018-05-22 17:40,2018-05-22 19:10,8225.00,8201.98,0.2799,5.45,90.0,L1,"EMA new up line (6 bars, P&L=+0.28%)",5
1354,LONG,2018-05-23 04:00,2018-05-23 08:25,7945.29,7802.05,-1.8028,-35.12,265.0,L1,Hard stop -1.8%,8
1355,SHORT,2018-05-23 09:25,2018-05-23 16:55,7797.90,7601.00,2.5250,49.17,450.0,L4,"SL L4 hit (close $7,639.99)",8
1356,LONG,2018-05-23 18:20,2018-05-23 20:30,7516.58,7560.12,0.5793,11.29,130.0,L2,"EMA new down line (2 bars, P&L=+0.58%)",8
1357,LONG,2018-05-24 04:25,2018-05-24 07:45,7707.96,7555.14,-1.9826,-38.63,200.0,L1,Hard stop -2.0%,17
1358,SHORT,2018-05-24 08:55,2018-05-24 10:00,7397.07,7363.96,0.4476,8.72,65.0,L1,"EMA new up line (2 bars, P&L=+0.45%)",13
